id;funcloc;material_number;equipment_description;status;sort_field;unique_id;qr_code_link;created_at
EMO004095;FP-01-SP8-RJS-P140;;MARATHON,HJN1,132-S4,515KW,11.6A,4P,380V;Installed;SP8.RJS/P-R-1/PJ10 DCS(M);3862;https://www.safesave.info/MIC.php?id=Fajar-MotorList3862;2023-10-21 12:19:21
EMO004148;FP-01-SP8-RJS-P150;;MARATHON,HJN1,180M-4,18.5KW,35.8A,4P,380V;Installed;SP8.RJS/P-R-2(P-30)/PJ20DCS(M);3863;https://www.safesave.info/MIC.php?id=Fajar-MotorList3863;2023-10-21 12:19:21
EMO004343;FP-01-SP8-RJS-SR40;;SUMITOMO,TC-EFX,V132S,5.5KW,11.4A,4P,380V;Installed;SP8.RJS/M-R-2(M);3864;https://www.safesave.info/MIC.php?id=Fajar-MotorList3864;2023-10-21 12:19:21
EMO004344;FP-01-SP8-RJS-TH40;;MARATHON,LVP280S-4,75KW,141A,4P,380V;Installed;SP8.RJS/M-R-3(M);3865;https://www.safesave.info/MIC.php?id=Fajar-MotorList3865;2023-10-21 12:19:21
EMO004076;FP-01-SP8-WWS-P320;;MARATHON,HJN1,315S-4,110KW,201A,4P,380V;Installed;SP8.WWS/P-W-2(M);3866;https://www.safesave.info/MIC.php?id=Fajar-MotorList3866;2023-10-21 12:19:21
EMO004640;FP-01-SP8-WWS-P321;10027147;MOTORAC,HXUR,STROMBERG,90KW,173A,4P380V;Installed;SP8.WWS/P-W-3(M);3867;https://www.safesave.info/MIC.php?id=Fajar-MotorList3867;2023-10-21 12:19:21
EMO004066;FP-01-SP8-WWS-P322;;MARATHON,HAA450-6,355KW,88.4A,3000V,991RPM;Installed;SP8.WWS/P7A(M);3868;https://www.safesave.info/MIC.php?id=Fajar-MotorList3868;2023-10-21 12:19:21
EMO004067;FP-01-SP8-WWS-P323;;MARATHON,HAA450-6,355KW,88.4A,3000V,991RPM;Installed;SP8.WWS/P7B(M);3869;https://www.safesave.info/MIC.php?id=Fajar-MotorList3869;2023-10-21 12:19:21
EMO004081;FP-01-SP8-WWS-P324;;MARATHON,HJN1,555M,160KW,291A,4P,380V, 990RPM;Installed;SP8.WWS/P-W-6/P330 DCS;3870;https://www.safesave.info/MIC.php?id=Fajar-MotorList3870;2023-10-21 12:19:21
EMO004065;FP-01-SP8-WWS-P331;;MARATHON,HJN1,315L-6,110KW,206A,985RPM,380V;Installed;SP8.WWS/P6(M);3871;https://www.safesave.info/MIC.php?id=Fajar-MotorList3871;2023-10-21 12:19:21
EMO004068;FP-01-SP8-WWS-P332;;MARATHON,HAA355-4,250KW,61.2A,4P,3000V;Installed;SP8.WWS/P8(M);3872;https://www.safesave.info/MIC.php?id=Fajar-MotorList3872;2023-10-21 12:19:21
EMO004069;FP-01-SP8-WWS-P333;;MARATHON,HJN1,280M-4,90KW,167A,4P,380V;Installed;SP8.WWS/P9(M);3873;https://www.safesave.info/MIC.php?id=Fajar-MotorList3873;2023-10-21 12:19:21
EMO004070;FP-01-SP8-WWS-P334;;MARATHON,HJN1-4,30KW,57.4A,4P,380V;Installed;SP8.WWS/P10(M);3874;https://www.safesave.info/MIC.php?id=Fajar-MotorList3874;2023-10-21 12:19:21
EMO004071;FP-01-SP8-WWS-P335;;MARATHON,HJN1,180M-4,18.5KW,35.8A,4P,380V;Installed;SP8.WWS/P11(M);3875;https://www.safesave.info/MIC.php?id=Fajar-MotorList3875;2023-10-21 12:19:21
EMO004072;FP-01-SP8-WWS-P336;;MARATHON,HJN1,280S-4,75KW,139A,4P,380V;Installed;SP8.WWS/P12(M);3876;https://www.safesave.info/MIC.php?id=Fajar-MotorList3876;2023-10-21 12:19:21
EMO004073;FP-01-SP8-WWS-P337;;MARATHON,HJN1,225S-4,37KW,68.7A,4P,380V;Installed;SP8.WWS/P13(M);3877;https://www.safesave.info/MIC.php?id=Fajar-MotorList3877;2023-10-21 12:19:21
EMO004074;FP-01-SP8-WWS-P338;;MARATHON,HJN1,280S-4,75KW,159A,4P,380V;Installed;SP8.WWS/P14(M);3878;https://www.safesave.info/MIC.php?id=Fajar-MotorList3878;2023-10-21 12:19:21
