emo_detail;manufacture;serial_number;type;power_rate;power_unit;voltage;current_nominal;frequency;pole;rpm;bearing_de;bearing_nde;frame_type;shaft_diameter;phase_supply;cos_phi;efficiency;ip_rating;insulation_class;duty;connection_type;nipple_grease;greasing_type;greasing_qty_de;greasing_qty_nde;length;width;height;weight;cooling_fan;mounting
EMO004342;Marathon;AK15191801J;HJN1;55;kW;380;113;50;8P;710 ;NU319;6319;315S;;3;0.81;;55;Class F;S1;Delta;Available;;;;;;315;;Internal;Horizontal
EMO004275;Siemens;5438614;ILE10010EA;1.5;KW;380;3.15;50;2P;2880;;;90S;;3;0.84;81.3;55;class F;S1;Start;Not Available;;;;125;130;90;;Internal;Vertical
EMO005052;ABB;CSE06-043926;M2AA;1.5;KW;380;3.1;50;2P;2850;;;90L;;3;;;55;class F;S1;Start;Not Available;;;;;;90;;Internal;Horizontal
EMO004271;Siemens;;K169-LE;7.5;KW;380;25.6;50;4P;1480;;;132M;;3;0.83;88.7;55;Class F;S1;Start;Not Available;;;;;;132;;Internal;Vertical
EMO004110;Marathon;72105606j;HJN1;110;kw;380;201;50;4P;1480;6319;6319;315s;;3;0.82;91.9;55;Class F;S1;Delta;Available;;;;;;315;;Internal;Horizontal
EMO004644;Marathon;;HJN1;55;kW;380;103;50;4P;1480;6314;6314;250M;;3;0.87;93.5;55;Class F;S1;Delta;;;;;;;250;;Internal;Horizontal
EMO004111;Marathon;72105602J;HJN1;110;kW;380;201;50;2P;2965;6319;6319;315S;;3;0.88;94.5;55;Class F;S1;Delta;Available;;;;;;315;;Internal;Horizontal
EMO004112;Marathon;;HJN1;45;kW;380;81.8;50;2P;2950;6313;6313;225M;;3;0.9;92.9;55;Class F;S1;Delta;Not Available;;;;;;225;;Internal;Horizontal
EMO004113;Marathon;;HJN1;37;kW;380;67.5;50;2P;2950;9312;9312;200L;;3;0.9;92.5;55;Class F;S1;Delta;Not Available;;;;310;320;200;;Internal;Horizontal
EMO004114;Marathon;;HJN1;37;kW;380;67.5;50;2P;2950;9312;9312;200L;;3;0.9;92.5;55;Class F;S1;Delta;Not Available;;;;310;320;200;;Internal;Horizontal
EMO004177;Marathon;;HJN1;30;kW;380;59.2;50;6P;965 ;6313;6313;225M;;3;0.84;91;55;Class F;S1;Delta;Not Available;;;;;;;;Internal;Horizontal
EMO003249;TECO;9J60016;AEEBAC;11;kW;380;23.7;50;6P;980 ;6307;6309;160L;;3;;;55;Class F;S1;Delta;Not Available;;;;210;250;160;;Internal;Horizontal
EMO004172;Marathon;72107302J;HJN1;22;KW;380;45.4;50;6P;980 ;6312;6312;200L;;3;0.81;90.9;55;Class F;S1;Delta;Not Available;;;;300;320;200;;Internal;Horizontal
EMO004171;Marathon;72107301J;HJN1;22;KW;380;45.4;50;6P;988 ;6312;6312;200L;;3;0.81;90.9;55;Class F;S1;Delta;Not Available;;;;300;320;200;;Internal;Horizontal
EMO004361;TECO;FE16470M-1;AEECT;1300;kW;3000;307;50;4P;1445;6330;NU230;630A;;3;;;55;Class F;S1;Delta;Available;;;;;;;;Internal;Horizontal
EMO004345;NORD;201745930-200;SK;7.5;KW;380;15.3;50;4P;1470;;;132M;;3;0.84;;55;Class F;S1;Delta;Not Available;;;;;;132;;Internal;Vertical
EMO004355;NORD;201745930-100;SK;30;KW;380;57.6;50;6P;974 ;;;200L;;3;0.83;;55;Class F;S1;Delta;Not Available;;;;;;200;;Internal;Vertical
EMO004632;ABB;3G1C17093058966202;M2BAX;22;KW;380;46.7;50;6P;974 ;6212;6209;200ML;;3;0.79;90.9;55;Class F;S1;Delta;Not Available;;;;300;320;200;;Internal;Horizontal
EMO004633;ABB;3G1C17093058966201;M2BAX;22;kW;380;46.7;50;4P;1485;6212;6209;200ML;;3;0.79;90.9;55;Class F;S1;Delta;Not Available;;;;300;320;200;;Internal;Horizontal
EMO004630;Siemens;1LE0001-1EB4;1LE;22;kW;380;42;50;4P;1475;6210;6210;160L;;3;0.85;;55;Class E;;;;;;;280;260;180;;Internal;Horizontal
EMO004631;Siemens;1LE0001-2BB2;1LE;45;kW;380;84;50;4P;1484;6213;6213;225M;;3;0.87;;55;Class E;;;;;;;;;;;Internal;Horizontal
EMO004634;ABB;4656596;NMI;900;KW;3000;205;50;4P;1484;;;400L;;3;0.88;;55;Class F;S1;Start;Available;;;;1305;830;180;;Internal;Horizontal
EMO004635;ABB;4656597;NMI;900;KW;3000;205;50;4P;1450;;;400L;;3;0.88;;55;Class F;S1;Start;Available;;;;1305;830;400;;Internal;Horizontal
EMO004636;BEVI;1608BV260206;4A2n;4;KW ;380;8.23;50;4P;1450;;;112M;;3;0.82;86.6;55;Class  F;S1;Star;Not Available;;;;;;112;;Internal;VERTICAL
EMO004637;BEVI;1608BV260203;4A2n;4;kW;380;8.23;50;4P;1450;6306;6306;112M;;3;0.82;86.6;55;Class F;S1;Delta;Not Available;;;;;;112;;Internal;Vertical
EMO004638;ABB;3G1C17280610234002;M3BP;315;kW;380;611;50;8P;741 ;6322;6316;355L;;3;0.82;;55;Class F;S1;Delta;Available;;;;900;600;355;;Internal;Horizontal
EMO004639;ABB;361C17280610234002;M3BP;315;kW;380;611;50;8P;741 ;6322;6316;355L;;3;0.82;;55;Class F;S1;Delta;Available;;;;900;600;355;;Internal;Horizontal
EMO004449;SEW;;DRE;11;KW;380;23;50;4P;1380;;;160M;;3;;;55;Class  F;S1;Delta;Not Available;;;;;;160;;Internal;Vertical
EMO005019;SEW;;DRS71S4;0.15;;400/690;0.31;50;8P;750;6303;6203;;;3;;;;;;;;;;;;;;;;Horizontal
EMO004450;SEW;;DRE;11;KW;380;23;50;4P;1380;;;160M;;3;;;55;Class  F;S1;Delta;Not Available;;;;;;160;;Internal;Vertical
EMO004606;SEW;C01146704-172;NT0135PB6B5VT;0.37;KW;380;0.9;50;6P;945;6205;6205;;;3;;;55;Class F;;Start;Not Available;;;;;;;;Internal;Horizontal
EMO004367;Marathon;AK15190401J;HJN1;132;kW;380;264;50;8P;740 ;NU322;7322;355S;;3;0.82;;55;Class F;S1;Delta;Available;;;;;;;;Internal;Horizontal
EMO004368;Marathon;AK15190301J;HJN1;132;kW;380;264;50;8P;740 ;NU322;7322;355S;;3;0.82;;55;Class F;S1;Delta;Available;;;;625;610;355;;Internal;Horizontal
EMO004369;Marathon;AK15190601J;HJN1;132;kW;380;264;50;8P;740 ;NU322;7322;355S;;3;0.82;;55;Class F;S1;Delta;Available;;;;625;610;355;;Internal;Horizontal
EMO004370;Marathon;AK15190501J;HJN1;132;kW;380;264;50;8P;740 ;NU322;7322;355S;;3;0.82;;55;Class F;S1;Delta;Available;;;;625;610;355;;Internal;Horizontal
EMO004362;Mitsubishi;13111094001;SF PRO;5.5;kW;380;12.2;50;6P;991 ;6308;6207;132M;;3;;89.1;44;Class B;S1;Delta;Not Available;;;;625;610;355;;Internal;Horizontal
EMO004062;Marathon;;HAA;355;kW;3000;88.4;50;6P;990 ;6328;6328;450;;3;0.83;92.1;55;Class F;S1;Start;Available;;;;;;;;Internal;Horizontal
EMO004064;Marathon;;HAA;315;Kw;3000;79.6;50;4P;1480;6324;6324;400;;3;0.82;92.8;55;Class F;S1;Start;Available;;;;;;;;Internal;Horizontal
EMO004086;Marathon;72105208J;HJN1;75;kW;380;139;50;4P;1480;6317;6317;280S;;3;0.87;94;55;Class F;S1;Delta;Available;;;;370;450;280;;Internal;Horizontal
EMO004087;Marathon;72105207J;HJN1;75;kW;380;139;50;4P;1485;6317;6317;280S;;3;0.87;94;55;Class  F;S1;Delta;Available;;;;370;450;280;;Internal;Horizontal
EMO004082;Marathon;72106001j;HJN1;132;kw;380;244;50;4P;1485;6319;6319;315M;;3;0.88;93.5;55;Class F;S1;Delta;Available;;;;510;500;315;;Internal;Horizontal
EMO004084;Marathon;72106002J;HJN1;132;KW;380;244;50;4P;1485;6319;6319;315;;3;0.88;93.5;55;Class F;S1;Delta;Available;;;;510;500;315;;Internal;Horizontal
EMO003972;Marathon;AK15190101J;HJN1;160;kW;380;291;50;6P;990 ;NU322;6322;355S;;3;0.88;;55;Class F;S1;Delta;Available;;;;510;500;315;;Internal;Horizontal
EMO004487;Mitsubishi;;SF-PRF;1.5;KW;380;3.4;50;4P;1445;;;160M;;3;;;55;Class  F;S1;Delta;Not Available;;;;;;160;;Internal;Vertical
EMO003973;Marathon;AK15190201J;HJN1;160;kW;380;291;50;6P;990 ;NU322;6322;355S;;3;0.88;;55;Class F;S1;Delta;Available;;;;;;355;;Internal;Horizontal
EMO004488;Mitsubishi;;SF-PRF;1.5;KW;380;3.4;50;4P;1480;;;160M;;3;;;55;Class  F;S1;Delta;Not Available;;;;;;160;;Internal;Vertical
EMO004060;Marathon;72106311J;HJN1;160;kW;380;288;50;4P;1480;6319;6319;315L;;3;0.89;94.9;55;Class F;S1;Delta;Available;;;;510;510;315;;Internal;Horizontal
EMO004341;Marathon;72106302J;HJN1;160;kW;380;288;50;4P;1480;6319;6319;315L;;3;0.89;94.9;55;Class F;S1;Delta;Available;;;;510;510;315;;Internal;Horizontal
EMO003138;TECO;;AEEBK;132;kW;380;242;50;4P;1480;6316;6320;315S;;3;;;55;Class F;;Delta;Available;;;;510;510;315;;Internal;Horizontal
EMO003084;TECO;;AEEBK;132;kW;380;242;50;4P;1450;6316;6320;315S;;3;;;55;Class F;;Delta;Available;;;;400;510;315;;Internal;Horizontal
EMO001576;TECO;;AEEBK;75;kW;380;129;50;4P;1470;6316;6213;;;3;;;;;;Delta;Available;;;;;;;;Internal;Horizontal
EMO004363;SEW;;DRS;4;KW;380;8.4;50;4P;1470;;;112M;;3;0.84;83.9;55;Class F;S1;Start;Not Available;;;;;;112;;Internal;Vertical
EMO004364;Hitachi;D7558016;TFOA;11;kW;380;23;50;4P;1470;6309;6307;;;3;;;55;Class F;S1;;Not Available;;;;;;;;Internal;Horizontal
EMO004357;Marathon;AK15190701J;HJN1;75;kW;380;154;50;8P;740 ;NU319;6319;315S;;3;0.81;;55;Class F;S1;Delta;Available;;;;;;;;Internal;Horizontal
EMO004358;Marathon;AK15190801J;HJN1;90;kW;380;169;50;6P;985 ;NU319;6319;315S;;3;0.86;;55;Class F;S1;Delta;Available;;;;505;505;315;;Internal;Horizontal
EMO004359;Marathon;K15190901J;HJN1;110;kW;380;201;50;4P;1480;NU319;6319;315S;;3;0.88;;55;Class F;S1;Delta;Available;;;;500;500;315;;Internal;Horizontal
EMO004360;Marathon;K15191001J;HJN1;110;kW;380;201;50;4P;1480;NU319;6319;315S;;3;0.88;;55;Class F;S1;Delta;Available;;;;410;510;315;;Internal;Horizontal
EMO004371;Marathon;AK15191201J;HJN1;160;kW;380;319;50;8P;740 ;NU322;7322;355S;;3;0.82;;55;Class F;S1;Delta;Available;;;;410;510;315;;Internal;Horizontal
EMO004372;Marathon;AK15191101J;HJN1;160;kW;380;319;50;8P;740 ;NU322;7322;355S;;3;0.82;;55;Class F;S1;Delta;Available;;;;550;610;355;;Internal;Horizontal
EMO004373;Marathon;AK15191401J;HJN1;160;kW;380;319;50;8P;740 ;NU322;7322;355S;;3;0.82;;55;Class F;S1;Delta;Available;;;;550;610;355;;Internal;Horizontal
EMO004374;Marathon;AK151914301J;HJN1;160;kW;380;319;50;8P;740 ;NU322;7322;355S;;3;0.82;;55;Class F;S1;Delta;Available;;;;550;610;355;;Internal;Horizontal
EMO004375;Marathon;AK151914501J;HJN1;75;kW;380;154;50;8P;740 ;NU319;6319;315S;;3;0.81;;55;Class F;S1;Delta;Available;;;;550;610;355;;Internal;Horizontal
EMO004376;Marathon;AK151914601J;HJN1;75;kW;380;154;50;8P;740 ;NU319;6319;315S;;3;0.81;;55;Class F;S1;Delta;Available;;;;505;505;315;;Internal;Horizontal
EMO004277;SEW;;DRE;5.5;KW;380;11;50;4P;1475;;;132;;3;0.85;;55;Class F;S1;Delta;Not Available;;;;;;132;;Internal;Vertical
EMO004278;ASEA;416;??;11;KW;380;22;50;4P;1470;;;160M;;3;;;;;;;Not Available;;;;;;160;;Internal;Vertical
EMO004129;SEW;;DRE;1.5;KW;380;3.7;50;6P;970 ;;;112m;;3;0.72;80.9;55;Class F;S1;Delta;Not Available;;;;;;112;;Internal;Vertical
EMO004279;SEW;;DRE;7.5;KW;380;15.6;50;4P;1455;;;132m;;3;0.82;89;55;Class F;S1;Delta;Not Available;;;;;;132;;Internal;Vertical
EMO004280;ABB;;MBT;11;KW;380;23;50;4P;1470;;;160M;;3;0.81;;55;Class F;S1;Delta;Not Available;;;;;;160;;Internal;Vertical
EMO004130;SEW;;DRE;1.5;KW;380;3.7;50;6P;970 ;;;112M;;3;0.72;80.9;55;Class F;S1;Delta;Not Available;;;;;;112;;Internal;Vertical
EMO004484;SEW;;FAF97;2.2;kW;380;4.95;50;4P;1450;;;90L;;3;0.81;;55;Class F;S1;Start;Not Available;;;;;GEAR BOX SET;;;Internal;Horizontal
EMO004095;Marathon;;HJN1;5.5;kW;380;11.6;50;4P;1470;6308;6308;132S;;3;;87.7;55;Class F;S1;Delta;Not Available;;;;;;;;Internal;Horizontal
EMO004148;Marathon;72104102J;HJN1;18.5;kW;380;35.8;50;4P;1400;6311;6311;180M;;3;0.86;91.2;55;Class F;S1;Delta;Not Available;;;;;;180;;Internal;Horizontal
EMO004343;Sumitomo;M5083538;TC-FX;5.5;kW;380;11.4;50;4P;1485;6308;6206;132S;;3;;;44;Class F;S1;;Not Available;;;;;;;;Internal;Horizontal
EMO004344;Marathon;AK15191701J;HJN1;75;kW;380;141;50;4P;1480;NU317;6317;280S;;3;0.87;;55;Class F;S1;Delta;Available;;;;;;;;Internal;Horizontal
EMO004076;Marathon;72105605j;HJN1;110;kW;380;201;50;4P;1478;6319;6319;315s;;3;0.88;94.5;55;Class F;S1;Delta;Available;;;;;;315;;Internal;Horizontal
EMO004640;Oy fromberg AB;3132290;HXUR;90;kW;380;170;50;4P;1478;6316;6315;280s;;3;;;54;;S1;Delta;Available;;;;;;280;;Internal;Horizontal
EMO004066;Marathon;72106902J;HAA;355;kW;3000;88.4;50;6P;991 ;6328;6328;450;;3;0.83;93.1;55;Class F;S1;Start;Available;;;;;;450;;Internal;Horizontal
EMO004067;Marathon;72106903J;HAA;355;kW;3000;88.4;50;6P;990 ;6328;6328;450;;3;0.83;93.1;55;Class F;S1;Start;Available;;;;;;450;;Internal;Horizontal
EMO004081;Marathon;72106202J;HJN1;160;kW;380;291;50;6P;985 ;6322;6322;355M;;3;0.88;94.8;55;Class F;S1;Delta;Available;;;;;;355;;Internal;Horizontal
EMO004065;Marathon;72105801J;HJN1;110;kW;380;206;50;6P;985 ;6319;6319;315L;;3;0.86;94.3;55;Class F;S1;Delta;Available;;;;;;315;;Internal;Horizontal
EMO004068;Marathon;72106701J;HAA;250;kW;3000;31.2;50;4P;1480;6322;6322;355;;3;0.85;92.6;55;Class F;S1;Start;Available;;;;;;355;;Internal;Horizontal
EMO004069;Marathon;72105401J;HJN1;90;kW;380;167;50;4P;1470;6317;6317;280M;;3;0.87;94.2;55;Class F;S1;Delta;Available;;;;;;280;;Internal;Horizontal
EMO004070;Marathon;72104408J;HJN1;30;kW;380;57.4;50;4P;1470;6312;6312;200L;;3;0.86;92.3;55;Class F;S1;Delta;;;;;;;200;;Internal;Horizontal
EMO004071;Marathon;66744218J;HJN1;18.5;kW;380;35.8;50;4P;1470;6311;6311;180M;;3;0.86;91.2;55;Class F;S1;Delta;Not Available;;;;;;180;;Internal;Horizontal
EMO004072;Marathon;72105210J;HJN1;75;kW;380;139;50;4P;1480;6317;6317;280S;;3;0.87;94;55;Class F;S1;Delta;Available;;;;;;280;;Internal;Horizontal
EMO004073;Marathon;72104701J;HJN1;37;kW;380;69.7;50;4P;1480;6313;6313;225S;;3;0.87;92.7;55;Class F;S1;Delta;Available;;;;;;225;;Internal;Horizontal
EMO004074;Marathon;72105203J;HJN1;75;kW;380;139;50;4P;1480;6317;6317;280S;;3;0.87;94;55;Class F;S1;Delta;Available;;;;;;280;;Internal;Horizontal
EMO004078;Marathon;72106502j;HAA;200;kW;3000;51;50;6P;991 ;6324;6324;400;;3;0.82;91.9;55;Class F;S1;Start;Available;;;;;;400;;Internal;Horizontal
EMO004154;Marathon;wx11003993-2001j;HAA;355;kW;3000;88.4;50;6P;991 ;6328;6328;450;;3;0.83;93.1;55;Class F;S1;Start;Available;;;;;;450;;Internal;Horizontal
EMO004075;Marathon;72105104j;HJN1;55;kW;380;99.6;50;2P;2980;6314;6314;250;;3;0.9;93.2;55;Class F;S1;Delta;Not Available;;;;;;250;;Internal;Horizontal
EMO004079;Marathon;72106604j;HAA;200;kW;3000;54.2;50;2P;2980;6319;6319;355;;3;0.85;91.7;55;Class F;S1;Start;Available;;;;;;355;;Internal;Horizontal
EMO004080;Marathon;72106603J;HAA;200;KW;3000;54.2;50;2P;2980;6319;6319;355;;3;0.85;91.7;55;Class F;S1;Delta;Available;;;;;;355;;Internal;Horizontal
EMO003976;ADDA;8117865;TC-804;0.55;kW ;380;1.6;50;4P;1400;;;;;3;;;55;Class F;;Start;Not Available;;;;;;;;Internal;Vertical
EMO003974;KOLMEKS;;ALS 1053-2;1.5;;380;3.3;50;4P;1400;;;HJN1;;3;;;;;;;;;;;260;250;160;;;
EMO003975;ABB;;MT80B19F165-4;0.75;;380;2.1;50;4P;1400;;;;;3;;;;;;;;;;;;;;;;
EMO004519;??;;??;??;;??;??;50;??;??;;;;;3;;;;;;;;;;;Drive;;;;;
EMO004557;??;;??;??;;??;??;50;??;??;;;;;3;;;;;;;;;;;Drive;;;;;
EMO004558;??;;??;??;;??;??;50;??;??;;;;;3;;;;;;;;;;;Drive;;;;;
EMO004906;TOSHIBA;160027260;TIKK-FCK2;22;kW;420;39.5/39;60/72;4P;1750-2100;6310;6310;180M;;3;;;44;Class F;S1;;;;;;Drive;;;;Internal;
EMO004410;TECO;2163713406;AEEBKB;1.5;kW;380;3.52;50;4P;1475;6205;6205;90L;;3;;;55;Class F;S1;Start;Not Available;;;;;;90;;Internal;
EMO004381;Stromberg;;HXUR;22;kW;380;43;50;4P;1445;6310;6309;180L;;3;0.86;;54;Class B;S1;Delta;Available;;;;;;180;;Internal;Horizontal
EMO005123;ABB;;M3BP;3;kW;380;6.3;50;4P;1445;6206;6205;100L;;3;0.82;;55;Class F;;Start;Not Available;;;;;;100;;Internal;Horizontal
EMO005124;ABB;;M3BP;3;kW;380;6.3;50;4P;1415;6206;6205;100L;;3;0.82;;55;Class F;;Start;Not Available;;;;;;100;;Internal;Horizontal
MGM000941;WRS;10203300013;W100L;2.2;kW;380;5.16;50;4P;1415;6206;6206;100L;;3;0.81;;55;Class F;S1;Start;Not Available;;;;;;;;Internal;Vertical
MGM000419;SEW;;R77DV;11;kW;380;23.5;50;4P;1440;;;160M;;3;0.83;;54;Class B;;;;;;;;GEAR BOX;;;;
MGM000954;Siemens;;THCL;22;kW;380;42;50;4P;1480;;;155;;3;0.87;;55;Class F;;;;;;;;GEAR BOX;;;;
EMO005003;Marathon;;LVF;55;kW;380;104;50;4P;1480;6314;6314;250M;;3;0.87;92.1;55;Class F;S1;Start;;;;;;;;;Internal;Horizontal
EMO005004;Marathon;;LVF;55;kW;380;104;50;4P;1420;6314;6314;250M;;3;0.87;92.1;55;Class F;S1;Start;;;;;;;;;Internal;Horizontal
EMO005120;SEW;215027;DRE;1.1;KW;380;2.55;50;4P;1420;;;90M;;3;;;55;Class F;S1;Start;Not Available;;;;;;90;;Internal;Vertical
EMO005119;SEW;215027;DRE;1.1;kW ;380;2.55;50;4P;1420;;;90M;;3;;;55;Class F;S1 ;Start;Not Available;;;;;;90;;Internal;Vertical
EMO005118;SEW;215027;DRE;1.1;kW ;380;2.55;50;4P;1420;;;90M;;3;;;55;Class F;S1 ;Start;Not Available;;;;;;90;;Internal;Vertical
EMO005117;SEW;215027;DRE;1.1;kW ;380;2.55;50;4P;1420;;;90M;;3;;;55;Class F;S1 ;Start;Not Available;;;;;;90;;Internal;Vertical
EMO005121;SEW;215027;DRE;1.1;kW ;380;2.55;50;6P;945 ;;;90M;;3;;;55;Class F;S1 ;Start;Not Available;;;;;;90;;Internal;Vertical
EMO004618;CUMEL;C01221/05-1/2;NT0135PB6B5VT;0.37;kW ;380;0.95;50;6P;945;6205;6205;135PB;;3;;;55;Class F;;Start;Not Available;;;;;;135;;Internal;Vertical
EMO004608;CUMEL;C01221/05-1/4;NT0135PB6B5VT;0.37;kW ;380;0.95;50;6P;945;6205;6205;135PB;;3;;;55;Class F;;Start;Not Available;;;;;;135;;Internal;Vertical
EMO004607;CUMEL;C01221/05-1/1;NT0135PB6B5VT;0.37;kW ;380;0.95;50;6P;945;6205;6205;135PB;;3;;;55;Class F;;Start;Not Available;;;;;;135;;Internal;Vertical
EMO004609;CUMEL;483626/2001/173;NT0135PB6B5VT;0.37;kW ;380;0.95;50;6P;945;6205;6205;135PB;;3;;;55;Class F;;Start;Not Available;;;;;;135;;Internal;Vertical
EMO005113;SEW;;DRE;3;kW ;380;6.2;50;4P;1455;;;100L;;3;;;55;Class F;;Start;Not Available;;;;;;;;Internal;Vertical
EMO005114;SEW;;DRE;3;kW ;380;6.2;50;4P;1420;;;100L;;3;;;55;Class F;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000900;SEW;; SK372.1-80L/4 BRE1;0.75;kW ;380;1.96;50;4P;1420;;;90M;;3;;;55;Class F;;Start;Not Available;;;;;;90;;Internal;Vertical
MGM000820;ABB;71M4B;M2QA;0.37;kW ;380;1.05;50;4P;1395;;;;;3;;;55;Class F;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000821;YUELI KOBAYASIH;17030112;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000822;YUELI KOBAYASIH;151107035;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000823;YUELI KOBAYASIH;151107037;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000824;YUELI KOBAYASIH;151107042;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000825;YUELI KOBAYASIH;;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000826;YUELI KOBAYASIH;151107036;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000827;YUELI KOBAYASIH;;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000828;YUELI KOBAYASIH;;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000829;YUELI KOBAYASIH;;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000830;YUELI KOBAYASIH;151107004;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000831;YUELI KOBAYASIH;151107002;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000832;YUELI KOBAYASIH;151107023;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000833;YUELI KOBAYASIH;151107003;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000834;YUELI KOBAYASIH;151107021;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000835;YUELI KOBAYASIH;151107032;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000836;YUELI KOBAYASIH;151107022;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000837;YUELI KOBAYASIH;151107020;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000838;YUELI KOBAYASIH;151107012;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000839;YUELI KOBAYASIH;151107025;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000840;YUELI KOBAYASIH;151107013;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000841;YUELI KOBAYASIH;151107034;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000842;YUELI KOBAYASIH;151107030;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000843;YUELI KOBAYASIH;151107038;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000844;YUELI KOBAYASIH;151107011;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000845;YUELI KOBAYASIH;151107014;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000846;YUELI KOBAYASIH;151107016;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000847;YUELI KOBAYASIH;151107007;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000848;YUELI KOBAYASIH;151107019;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000849;YUELI KOBAYASIH;151107009;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000922;ABB;500057406001040;M2QA;0.37;kW ;380;1.05;50;4P;1420;;;;;3;;;55;Class F;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000851;YUELI KOBAYASIH;151107006;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000852;YUELI KOBAYASIH;151107039;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000853;YUELI KOBAYASIH;151107031;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
MGM000854;YUELI KOBAYASIH;151107017;TCH750200S;0.75;kW ;380;1.96;50;4P;1420;;;;;3;;;55;Class H ;;Start;Not Available;;;;;;;;Internal;Vertical
