id;status;funcloc;sort_field;material_number;equipment_description;unique_id;qr_code_link;created_at
EMO001810;Installed;FP-01-CH7-STA-T123-P144;CH7.SW-P4/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";4571;https://www.safesave.info/MIC.php?id=Fajar-MotorList4571;2023-11-21 09:19:38
EMO001801;Installed;FP-01-CH7-STA-T123-P143;CH7.SW-P3/M;10034524;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";4572;https://www.safesave.info/MIC.php?id=Fajar-MotorList4572;2023-11-21 09:19:39
EMO001808;Installed;FP-01-CH7-STA-T123-P142;CH7.SW-P2/M;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B5";4573;https://www.safesave.info/MIC.php?id=Fajar-MotorList4573;2023-11-21 09:19:40
EMO001807;Installed;FP-01-CH7-STA-T123-A038;CH7.SW-S01/AGT/M;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M";4574;https://www.safesave.info/MIC.php?id=Fajar-MotorList4574;2023-11-21 09:19:41
EMO001806;Installed;FP-01-CH7-STA-T122-P141;CH7.SW-P1/M;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";4575;https://www.safesave.info/MIC.php?id=Fajar-MotorList4575;2023-11-21 09:19:42
EMO001805;Installed;FP-01-CH7-STA-T122-A037;CH7.SW-M01/AGT/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S";4576;https://www.safesave.info/MIC.php?id=Fajar-MotorList4576;2023-11-21 09:19:43
EMO001804;Installed;FP-01-CH7-STA-T121-P140;CH7.SW-FW/P1/M;;"AC MOTOR;380V,50Hz,7.5kW,2P,132S,B3";4577;https://www.safesave.info/MIC.php?id=Fajar-MotorList4577;2023-11-21 09:19:44
MGM000030;Installed;FP-01-CH7-STA-T119-P199;CH7.C-PV05/GM;;"GR.MOTOR;4kW,i=3.96,SK30F-112MH/4 TF,NOR";4578;https://www.safesave.info/MIC.php?id=Fajar-MotorList4578;2023-11-21 09:19:45
EMO001803;Installed;FP-01-CH7-STA-T119-P139;7CPV04/M;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B5";4579;https://www.safesave.info/MIC.php?id=Fajar-MotorList4579;2023-11-21 09:19:46
EMO001802;Available;;;;DELETE;4580;https://www.safesave.info/MIC.php?id=Fajar-MotorList4580;2023-11-21 09:19:47
EMO001800;Available;;;;DELETE;4581;https://www.safesave.info/MIC.php?id=Fajar-MotorList4581;2023-11-21 09:19:48
EMO001799;Installed;FP-01-CH7-STA-T118-A035;7CAR01/AGT/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S";4582;https://www.safesave.info/MIC.php?id=Fajar-MotorList4582;2023-11-21 09:19:49
EMO001793;Installed;FP-01-CH7-STA-T117-P135;7PPV02/P5020/M;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B5";4583;https://www.safesave.info/MIC.php?id=Fajar-MotorList4583;2023-11-21 09:19:50
EMO001448;Installed;FP-01-CH7-STA-T116-P136;7PPV03/P5011/M;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B5";4584;https://www.safesave.info/MIC.php?id=Fajar-MotorList4584;2023-11-21 09:19:51
EMO001794;Installed;FP-01-CH7-STA-T116-P134;7PPV01/P5010/M;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B5";4585;https://www.safesave.info/MIC.php?id=Fajar-MotorList4585;2023-11-21 09:19:52
MGM000403;Available;;;10037871;"GR.MOTOR;3kW,i=25,SK25-100AP/TF,NORD";4586;https://www.safesave.info/MIC.php?id=Fajar-MotorList4586;2023-11-21 09:19:53
EMO001426;Installed;FP-01-CH7-STA-T085-A030;CH7.C-MAS01/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S";4587;https://www.safesave.info/MIC.php?id=Fajar-MotorList4587;2023-11-21 09:19:54
EMO001792;Installed;FP-01-CH7-STA-FU04;7PFF02/GB/M;;"AC MOTOR;380V,50Hz,0.55kW,4P";4588;https://www.safesave.info/MIC.php?id=Fajar-MotorList4588;2023-11-21 09:19:55
EMO001791;Installed;FP-01-CH7-STA-FU03;7PFF01/GB/M;;"AC MOTOR;380V,50Hz,0.55kW,4P";4589;https://www.safesave.info/MIC.php?id=Fajar-MotorList4589;2023-11-21 09:19:56
MGM000412;Installed;FP-01-CH7-ALM-T164-P201;CH7.ALUM.P1(BOTT.)/M;;"GR.MOTOR;01F-80LH/4,NORD";4590;https://www.safesave.info/MIC.php?id=Fajar-MotorList4590;2023-11-21 09:19:57
MGM000411;Installed;FP-01-CH7-ALM-T164-A044;CH7.ALUM/MGM;;"GR.MOTOR;2.2kW,NLD 0300";4591;https://www.safesave.info/MIC.php?id=Fajar-MotorList4591;2023-11-21 09:19:58
EMO000008;Available;;;10010591;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";4592;https://www.safesave.info/MIC.php?id=Fajar-MotorList4592;2023-11-21 09:19:59
EMO001735;Installed;FP-01-PM7-APS-T016-P031;P-AP-2/M;10029102;"AC MOTOR;380V,50Hz,132kW,4P,315M,B3";4593;https://www.safesave.info/MIC.php?id=Fajar-MotorList4593;2023-11-21 09:20:00
EMO002890;Installed;FP-01-PM7-WRS-T177-P241;PM7.WRS/P-CW-2/M;;"MOTOR;75KW;140A;4P";4594;https://www.safesave.info/MIC.php?id=Fajar-MotorList4594;2023-11-21 09:20:01
EMO003936;Installed;FP-01-PM7-WRS-T177-P240;PM7.WRS/P-CW-1/M;;"AC MOTOR;380V,50Hz,75kW,4P,280M,B3";4595;https://www.safesave.info/MIC.php?id=Fajar-MotorList4595;2023-11-21 09:20:02
EMO003114;Installed;FP-01-SP7-OCC-T021-P048;P-2-6/M;10010682;"AC MOTOR;380V,50Hz,55kW,4P,250S,B3";4596;https://www.safesave.info/MIC.php?id=Fajar-MotorList4596;2023-11-21 09:20:03
EMO002920;Installed;FP-01-SP7-OCC-PU02-P044;P-2-3/M;10011054;"AC MOTOR;380V,50Hz,160kW,4P,315M,B3";4597;https://www.safesave.info/MIC.php?id=Fajar-MotorList4597;2023-11-21 09:20:04
EMO005082;Installed;FP-01-SP7-OCC-SR36;SP7.OCC.SR36/TC(S)/M;10036932;"AC MOTOR;380V,50Hz,90kW,4P,280M,V5";4598;https://www.safesave.info/MIC.php?id=Fajar-MotorList4598;2023-11-21 09:20:05
EMO005081;Installed;FP-01-SP7-OCC-SR35;SP7.OCC.SR35/TC(S)/M;10036932;"AC MOTOR;380V,50Hz,90kW,4P,280M,V5";4599;https://www.safesave.info/MIC.php?id=Fajar-MotorList4599;2023-11-21 09:20:06
EMO005080;Installed;FP-01-SP7-OCC-SR34;SP7.OCC.SR34/TC(S)/M;10036932;"AC MOTOR;380V,50Hz,90kW,4P,280M,V5";4600;https://www.safesave.info/MIC.php?id=Fajar-MotorList4600;2023-11-21 09:20:07
EMO001996;Available;;;10010688;"AC MOTOR;380V,50Hz,37kW,6P,250S,B3";4601;https://www.safesave.info/MIC.php?id=Fajar-MotorList4601;2023-11-21 09:20:08
EMO001613;Installed;FP-01-SP7-OCC-T015-P076;P-2-35A/M;10011044;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";4602;https://www.safesave.info/MIC.php?id=Fajar-MotorList4602;2023-11-21 09:20:09
EMO001632;Installed;FP-01-SP7-OCC-T018-P045;P-2-4/M;10010704;"AC MOTOR;3000V,50HZ,250KW,4P,315L,B3";4603;https://www.safesave.info/MIC.php?id=Fajar-MotorList4603;2023-11-21 09:20:10
EMO001761;Installed;FP-01-SP7-OCC-T022-P049;P-2-7/M;10011059;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";4604;https://www.safesave.info/MIC.php?id=Fajar-MotorList4604;2023-11-21 09:20:11
EMO001984;Installed;FP-01-SP1-ONP-T031-P045;SP1.ON.C3/P3/M;10020934;"AC MOTOR;380V,50Hz,30kW,4P,200M,B3";4605;https://www.safesave.info/MIC.php?id=Fajar-MotorList4605;2023-11-21 09:20:12
EMO002568;Installed;FP-01-SP1-CLD-DKC5-P108;SP1.CL.DKC3/P1/M;10020913;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";4606;https://www.safesave.info/MIC.php?id=Fajar-MotorList4606;2023-11-21 09:20:13
EMO002802;Installed;FP-01-PM7-VAS-T043-P088;PM7.P-DP3/M;10010918;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";4607;https://www.safesave.info/MIC.php?id=Fajar-MotorList4607;2023-11-21 09:20:14
EMO003647;Available;;;10027645;"AC MOTOR;380V,50Hz,37kW,8P,250M,B3";4608;https://www.safesave.info/MIC.php?id=Fajar-MotorList4608;2023-11-21 09:20:15
EMO003944;Installed;FP-01-SP7-OCC-T04A-P007;P#7/M;10034570;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";4609;https://www.safesave.info/MIC.php?id=Fajar-MotorList4609;2023-11-21 09:20:16
EMO005168;Installed;FP-01-CH7-STA-T128-P153;CH7.SS-P4/M;10010621;"AC MOTOR;380V,50Hz,7.5kW,2P,132S,B3";4610;https://www.safesave.info/MIC.php?id=Fajar-MotorList4610;2023-11-21 09:20:17
EMO005169;Installed;FP-01-CH7-STA-T128-P154;CH7.SS-P5/M;10010621;"AC MOTOR;380V,50Hz,7.5kW,2P,132S,B3";4611;https://www.safesave.info/MIC.php?id=Fajar-MotorList4611;2023-11-21 09:20:18
EMO001852;Installed;FP-01-PM7-CUT-RWD1-LIPR;REW1.LIR/GB/M;;"AC MOTOR;420V,60Hz,75kW,4P,160L";4612;https://www.safesave.info/MIC.php?id=Fajar-MotorList4612;2023-11-21 09:20:19
EMO001587;Installed;FP-01-SP7-OCC-T08B-P028;P#28/M;10022717;"AC MOTOR;380V,50Hz,90kW,2P,280M,B3";4613;https://www.safesave.info/MIC.php?id=Fajar-MotorList4613;2023-11-21 09:20:20
EMO005089;Installed;FP-01-SP7-OCC-TH04;M-2-37/M;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B5";4614;https://www.safesave.info/MIC.php?id=Fajar-MotorList4614;2023-11-21 09:20:21
EMO002689;Available;;;10010909;"AC MOTOR;380V,50Hz,1.5kW,2P,90S,B3";4615;https://www.safesave.info/MIC.php?id=Fajar-MotorList4615;2023-11-21 09:20:22
EMO001677;Installed;FP-01-SP7-RJS-CN04;M-4-10/M;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B";4616;https://www.safesave.info/MIC.php?id=Fajar-MotorList4616;2023-11-21 09:20:23
EMO001467;Available;;;10010607;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";4617;https://www.safesave.info/MIC.php?id=Fajar-MotorList4617;2023-11-21 09:20:24
EMO001870;Installed;FP-01-PM7-HOO-BUR2;COMB BLW2/M;10011071;"AC MOTOR;380V,50Hz,7.5kW,2P,132S,B3";4618;https://www.safesave.info/MIC.php?id=Fajar-MotorList4618;2023-11-21 09:20:25
EMO002545;Installed;FP-01-PM7-CUT-BL23;PM7.REW.TB2/M2;10010650;"AC MOTOR;380V,50Hz,37kW,2P,200M,B3";4619;https://www.safesave.info/MIC.php?id=Fajar-MotorList4619;2023-11-21 09:20:26
EMO005171;Installed;FP-01-PM7-WRS-FU02;PM7.M-SF-01/M;;"AC MOTOR;380V,50Hz,11kW,4P,254TC,V18";4620;https://www.safesave.info/MIC.php?id=Fajar-MotorList4620;2023-11-21 09:20:27
MGM000313;Installed;FP-01-PM7-DRY-GRP1-DC01;PM7.G1.DYC1/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DRS71M4,SEW";4621;https://www.safesave.info/MIC.php?id=Fajar-MotorList4621;2023-11-21 09:20:28
MGM000234;Installed;FP-01-PM7-DRY-GRP1-DC02;PM7.G1.DYC2/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DRS71M4,SEW";4622;https://www.safesave.info/MIC.php?id=Fajar-MotorList4622;2023-11-21 09:20:29
MGM000252;Installed;FP-01-PM7-DRY-GRP1-DC03;PM7.G1.DYC3/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4623;https://www.safesave.info/MIC.php?id=Fajar-MotorList4623;2023-11-21 09:20:30
MGM000253;Installed;FP-01-PM7-DRY-GRP1-DC04;PM7.G1.DYC4/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DRS71M4,SEW";4624;https://www.safesave.info/MIC.php?id=Fajar-MotorList4624;2023-11-21 09:20:31
MGM000254;Installed;FP-01-PM7-DRY-GRP2-DC05;PM7.G2.DYC5/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4625;https://www.safesave.info/MIC.php?id=Fajar-MotorList4625;2023-11-21 09:20:32
MGM000255;Installed;FP-01-PM7-DRY-GRP2-DC06;PM7.G2.DYC6/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4626;https://www.safesave.info/MIC.php?id=Fajar-MotorList4626;2023-11-21 09:20:33
MGM000256;Installed;FP-01-PM7-DRY-GRP2-DC07;PM7.G2.DYC7/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DRS71M4,SEW";4627;https://www.safesave.info/MIC.php?id=Fajar-MotorList4627;2023-11-21 09:20:34
MGM000257;Installed;FP-01-PM7-DRY-GRP2-DC08;PM7.G2.DYC8/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4628;https://www.safesave.info/MIC.php?id=Fajar-MotorList4628;2023-11-21 09:20:35
MGM000260;Installed;FP-01-PM7-DRY-GRP3-DC11;PM7.G3.DYC11/DR/GM;;"GR.MOTOR;0.75kW,NL05-400752003,MINCHUEN";4629;https://www.safesave.info/MIC.php?id=Fajar-MotorList4629;2023-11-21 09:20:36
MGM000261;Installed;FP-01-PM7-DRY-GRP3-DC12;PM7.G3.DYC12/DR/GM;;"GR.MOTOR;0.75kW,NL05-400752003,MINCHUEN";4630;https://www.safesave.info/MIC.php?id=Fajar-MotorList4630;2023-11-21 09:20:37
MGM000262;Installed;FP-01-PM7-DRY-GRP3-DC13;PM7.G3.DYC13/DR/GM;;"GR.MOTOR;0.75kW,NL05-400752003,MINCHUEN";4631;https://www.safesave.info/MIC.php?id=Fajar-MotorList4631;2023-11-21 09:20:38
MGM000263;Installed;FP-01-PM7-DRY-GRP3-DC14;PM7.G3.DYC14/DR/GM;;"GR.MOTOR;0.75kW,NL05-400752003,MINCHUEN";4632;https://www.safesave.info/MIC.php?id=Fajar-MotorList4632;2023-11-21 09:20:39
MGM000264;Installed;FP-01-PM7-DRY-GRP3-DC15;PM7.G3.DYC15/DR/GM;;"GR.MOTOR;0.75kW,NL05-400752003,MINCHUEN";4633;https://www.safesave.info/MIC.php?id=Fajar-MotorList4633;2023-11-21 09:20:40
MGM000265;Installed;FP-01-PM7-DRY-GRP3-DC16;PM7.G3.DYC16/DR/GM;;"GR.MOTOR;0.75kW,NL05-400752003,MINCHUEN";4634;https://www.safesave.info/MIC.php?id=Fajar-MotorList4634;2023-11-21 09:20:41
MGM000268;Installed;FP-01-PM7-DRY-GRP4-DC18;PM7.G4.DYC18/DR/GM;;"GR.MOTOR;7.5kW,R67DT80K4,SEW-EURODRIVE";4635;https://www.safesave.info/MIC.php?id=Fajar-MotorList4635;2023-11-21 09:20:42
MGM000269;Installed;FP-01-PM7-DRY-GRP4-DC19;PM7.G4.DYC19/DR/GM;;"GR.MOTOR;7.5kW,R67DT80K4,SEW-EURODRIVE";4636;https://www.safesave.info/MIC.php?id=Fajar-MotorList4636;2023-11-21 09:20:43
MGM000270;Installed;FP-01-PM7-DRY-GRP4-DC20;PM7.G4.DYC20/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4637;https://www.safesave.info/MIC.php?id=Fajar-MotorList4637;2023-11-21 09:20:44
MGM000271;Installed;FP-01-PM7-DRY-GRP4-DC21;PM7.G4.DYC21/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4638;https://www.safesave.info/MIC.php?id=Fajar-MotorList4638;2023-11-21 09:20:45
MGM000272;Installed;FP-01-PM7-DRY-GRP4-DC22;PM7.G4.DYC22/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4639;https://www.safesave.info/MIC.php?id=Fajar-MotorList4639;2023-11-21 09:20:46
MGM000273;Installed;FP-01-PM7-DRY-GRP4-DC23;PM7.G4.DYC23/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4640;https://www.safesave.info/MIC.php?id=Fajar-MotorList4640;2023-11-21 09:20:47
MGM000275;Installed;FP-01-PM7-DRY-GRP4-DC24;PM7.G4.DYC24/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4641;https://www.safesave.info/MIC.php?id=Fajar-MotorList4641;2023-11-21 09:20:48
MGM000276;Installed;FP-01-PM7-DRY-GRP4-DC25;PM7.G4.DYC25/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4642;https://www.safesave.info/MIC.php?id=Fajar-MotorList4642;2023-11-21 09:20:49
MGM000277;Installed;FP-01-PM7-DRY-GRP4-DC26;PM7.G4.DYC26/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4643;https://www.safesave.info/MIC.php?id=Fajar-MotorList4643;2023-11-21 09:20:50
MGM000279;Installed;FP-01-PM7-DRY-GRP5-DC27;PM7.G5.DYC27/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4644;https://www.safesave.info/MIC.php?id=Fajar-MotorList4644;2023-11-21 09:20:51
MGM000281;Installed;FP-01-PM7-DRY-GRP5-DC28;PM7.G5.DYC28/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4645;https://www.safesave.info/MIC.php?id=Fajar-MotorList4645;2023-11-21 09:20:52
MGM000282;Installed;FP-01-PM7-DRY-GRP5-DC29;PM7.G5.DYC29/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4646;https://www.safesave.info/MIC.php?id=Fajar-MotorList4646;2023-11-21 09:20:53
MGM000284;Installed;FP-01-PM7-DRY-GRP5-DC30;PM7.G5.DYC30/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4647;https://www.safesave.info/MIC.php?id=Fajar-MotorList4647;2023-11-21 09:20:54
MGM000296;Installed;FP-01-PM7-DRY-GRP5-DC31;PM7.G5.DYC31/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4648;https://www.safesave.info/MIC.php?id=Fajar-MotorList4648;2023-11-21 09:20:55
MGM000297;Installed;FP-01-PM7-DRY-GRP5-DC32;PM7.G5.DYC32/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4649;https://www.safesave.info/MIC.php?id=Fajar-MotorList4649;2023-11-21 09:20:56
MGM000299;Installed;FP-01-PM7-DRY-GRP5-DC34;PM7.G5.DYC34/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4650;https://www.safesave.info/MIC.php?id=Fajar-MotorList4650;2023-11-21 09:20:57
EMO003456;Installed;FP-01-PM7-DRY-GRP6-DC35;PM7.G6.DYC35D/M;10010865;"AC MOTOR;420V,50Hz,90kW,4P,250M,B3";4651;https://www.safesave.info/MIC.php?id=Fajar-MotorList4651;2023-11-21 09:20:59
MGM000692;Installed;FP-01-PM7-DRY-GRP6-DC36;PM7.G6.DYC36/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.7,R67 DRS71M4,SEW";4652;https://www.safesave.info/MIC.php?id=Fajar-MotorList4652;2023-11-21 09:21:00
MGM000298;Installed;FP-01-PM7-DRY-GRP5-DC33;PM7.G5.DYC33/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4";4653;https://www.safesave.info/MIC.php?id=Fajar-MotorList4653;2023-11-21 09:21:01
MGM000302;Installed;FP-01-PM7-DRY-GRP6-DC38;PM7.G6.DYC38/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4654;https://www.safesave.info/MIC.php?id=Fajar-MotorList4654;2023-11-21 09:21:02
MGM000303;Installed;FP-01-PM7-DRY-GRP6-DC39;PM7.G6.DYC39/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4655;https://www.safesave.info/MIC.php?id=Fajar-MotorList4655;2023-11-21 09:21:03
MGM000304;Installed;FP-01-PM7-DRY-GRP6-DC40;PM7.G6.DYC40/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4656;https://www.safesave.info/MIC.php?id=Fajar-MotorList4656;2023-11-21 09:21:04
MGM000305;Installed;FP-01-PM7-DRY-GRP6-DC41;PM7.G6.DYC41/DR/GM;;"GR.MOTOR;0.7kW,NL05-400752003,MINCHUEN";4657;https://www.safesave.info/MIC.php?id=Fajar-MotorList4657;2023-11-21 09:21:05
MGM000306;Installed;FP-01-PM7-DRY-GRP6-DC42;PM7.G6.DYC42/DR/GM;;"GR.MOTOR;0.75kW,NL05-400752003,MINCHUEN";4658;https://www.safesave.info/MIC.php?id=Fajar-MotorList4658;2023-11-21 09:21:06
MGM000307;Installed;FP-01-PM7-DRY-GRP7-DC43;PM7.G7.DYC43/DR/GM;;"GR.MOTOR;7.5kW,R67DT80K4,SEW-EURODRIVE";4659;https://www.safesave.info/MIC.php?id=Fajar-MotorList4659;2023-11-21 09:21:07
MGM000309;Installed;FP-01-PM7-DRY-GRP7-DC45;PM7.G7.DYC45/DR/GM;;"GR.MOTOR;7.5kW,R67DT80K4,SEW-EURODRIVE";4660;https://www.safesave.info/MIC.php?id=Fajar-MotorList4660;2023-11-21 09:21:08
MGM000752;Installed;FP-01-PM7-DRY-GRP7-DC47;PM7.G7.DYC47/DR/GM;10008635;"GR.MOTOR;0.55kW,i=7.5,R67 DRS71M4,SEW";4661;https://www.safesave.info/MIC.php?id=Fajar-MotorList4661;2023-11-21 09:21:09
MGM000312;Installed;FP-01-PM7-DRY-GRP8-DC48;PM7.G8.DYC48/DR/GM;;"GR.MOTOR;0.75kW,113FC-D,TATUNG CO";4662;https://www.safesave.info/MIC.php?id=Fajar-MotorList4662;2023-11-21 09:21:10
MGM000750;Installed;FP-01-PM7-DRY-GRP8-DC49;PM7.G8.DYC49/DR/GM;10008635;"GR.MOTOR;0.55kW,i=7.5,R67 DRS71M4,SEW";4663;https://www.safesave.info/MIC.php?id=Fajar-MotorList4663;2023-11-21 09:21:11
MGM000314;Installed;FP-01-PM7-DRY-GRP8-DC50;PM7.G8.DYC50/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4664;https://www.safesave.info/MIC.php?id=Fajar-MotorList4664;2023-11-21 09:21:12
MGM000315;Installed;FP-01-PM7-DRY-GRP8-DC51;PM7.G8.DYC51/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4665;https://www.safesave.info/MIC.php?id=Fajar-MotorList4665;2023-11-21 09:21:13
MGM000316;Installed;FP-01-PM7-DRY-GRP8-DC52;PM7.G8.DYC52/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4666;https://www.safesave.info/MIC.php?id=Fajar-MotorList4666;2023-11-21 09:21:14
MGM000317;Installed;FP-01-PM7-DRY-GRP8-DC53;PM7.G8.DYC53/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DRS71M4,SEW";4667;https://www.safesave.info/MIC.php?id=Fajar-MotorList4667;2023-11-21 09:21:15
MGM000318;Installed;FP-01-PM7-DRY-GRP8-DC54;PM7.G8.DYC54/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4668;https://www.safesave.info/MIC.php?id=Fajar-MotorList4668;2023-11-21 09:21:16
MGM000319;Installed;FP-01-PM7-DRY-GRP8-DC55;PM7.G8.DYC55/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4669;https://www.safesave.info/MIC.php?id=Fajar-MotorList4669;2023-11-21 09:21:17
MGM000320;Installed;FP-01-PM7-DRY-GRP9-DC56;PM7.G9.DYC56/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4670;https://www.safesave.info/MIC.php?id=Fajar-MotorList4670;2023-11-21 09:21:18
MGM000321;Installed;FP-01-PM7-DRY-GRP9-DC57;PM7.G9.DYC57/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4671;https://www.safesave.info/MIC.php?id=Fajar-MotorList4671;2023-11-21 09:21:19
MGM000322;Installed;FP-01-PM7-DRY-GRP9-DC58;PM7.G9.DYC58/DR/GM;;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";4672;https://www.safesave.info/MIC.php?id=Fajar-MotorList4672;2023-11-21 09:21:20
MGM000323;Installed;FP-01-PM7-DRY-GRP9-DC59;PM7.G9.DYC59/DR/GM;;"GR.MOTOR;0.75kW,NL05-400752003,MINCHUEN";4673;https://www.safesave.info/MIC.php?id=Fajar-MotorList4673;2023-11-21 09:21:21
EMO001836;Available;;;10010637;"AC MOTOR;420V,50Hz,160kW,4P,280M,B3";4674;https://www.safesave.info/MIC.php?id=Fajar-MotorList4674;2023-11-21 09:21:22
EMO001837;Installed;FP-01-PM7-DRY-GRP1-DC01;G1.DYC1/GB/M;;"AC MOTOR;3000V,59Hz,75kW,4P,250MD";4675;https://www.safesave.info/MIC.php?id=Fajar-MotorList4675;2023-11-21 09:21:23
EMO001834;Installed;FP-01-PM7-WET-PRS2-PSRB;P2.R(BT)/GB/M;;"AC MOTOR;690V,58Hz,750kW,6P,450";4676;https://www.safesave.info/MIC.php?id=Fajar-MotorList4676;2023-11-21 09:21:24
EMO001833;Installed;FP-01-PM7-WET-PRS2-PSRT;P2.R(SH)/GB/M;;"AC MOTOR;690V,58Hz,750kW,6P,450";4677;https://www.safesave.info/MIC.php?id=Fajar-MotorList4677;2023-11-21 09:21:25
EMO001831;Installed;FP-01-PM7-WET-PRS1-PSRB;P1.R(BT)/GB/M;;"AC MOTOR;690V,68Hz,750W,6P,450";4678;https://www.safesave.info/MIC.php?id=Fajar-MotorList4678;2023-11-21 09:21:26
EMO001830;Installed;FP-01-PM7-WET-PRS1-PSRT;P1.R(SH)/GB/M;;"AC MOTOR;690V,59Hz,750kW,6P,450";4679;https://www.safesave.info/MIC.php?id=Fajar-MotorList4679;2023-11-21 09:21:27
EMO003413;Installed;FP-01-PM7-WET-BTWR-WR02;PM7.BTW.WR2(T)/M;10010865;"AC MOTOR;420V,50Hz,90kW,4P,250M,B3";4680;https://www.safesave.info/MIC.php?id=Fajar-MotorList4680;2023-11-21 09:21:28
EMO001825;Installed;FP-01-PM7-WET-BTWR-SCR1;BTW.SCR/GB/M;;"AC MOTOR;380V,1450kW,4P";4681;https://www.safesave.info/MIC.php?id=Fajar-MotorList4681;2023-11-21 09:21:29
EMO001826;Installed;FP-01-PM7-WET-BTWR-DR01;BTW.DR/GB/M;;"AC MOTOR;1450kW,4P";4682;https://www.safesave.info/MIC.php?id=Fajar-MotorList4682;2023-11-21 09:21:30
EMO001829;Installed;FP-01-PM7-WET-TPWR-WR01;TW.WR1/GB/M;;"AC MOTOR;420V,59Hz,500kW,4P,355H";4683;https://www.safesave.info/MIC.php?id=Fajar-MotorList4683;2023-11-21 09:21:31
EMO001828;Installed;FP-01-PM7-WET-TPWR-DR01;TW.DR/GB/M;;"AC MOTOR;420V,59Hz,500kW,4P";4684;https://www.safesave.info/MIC.php?id=Fajar-MotorList4684;2023-11-21 09:21:32
