id;status;funcloc;sort_field;material_number;equipment_description;unique_id;qr_code_link;created_at
EMO002399;Installed;FP-01-KWB-FWA;KWB-FWA-PT-007D-1/M;;MOTOR AT BOILER FEEDING WATER PUMP NO 1;5726;https://www.safesave.info/MIC.php?id=Fajar-MotorList5726;2023-11-21 09:29:21
EMO002400;Available;;KWB-FWA-PT-007D-2/M;10010853;"AC MOTOR;380V,50Hz,75kW,2P,280S,B3";5727;https://www.safesave.info/MIC.php?id=Fajar-MotorList5727;2023-11-21 09:29:22
EMO002401;Installed;FP-01-KWB-FWA;KWB-FWA-PT-007D-3/M;;MOTOR AT BOILER FEEDING WTR PUMP NO 3;5728;https://www.safesave.info/MIC.php?id=Fajar-MotorList5728;2023-11-21 09:29:23
EMO002392;Installed;FP-01-KWB-NO1;KWB-NO1-PT-005B-1/M;;MOTOR AT FORCED DRAFT FAN NO 1;5729;https://www.safesave.info/MIC.php?id=Fajar-MotorList5729;2023-11-21 09:29:24
EMO002393;Installed;FP-01-KWB-NO2;KWB-NO2-PT-005B-2/M;;MOTOR AT FORCED DRAFT FAN NO 2;5730;https://www.safesave.info/MIC.php?id=Fajar-MotorList5730;2023-11-21 09:29:25
EMO002706;Installed;FP-01-KWB-RAW;KWB-RAW-PT-007E/M;10010870;MOTOR,INDUCTION,5.5KW,11.2A,4P;5731;https://www.safesave.info/MIC.php?id=Fajar-MotorList5731;2023-11-21 09:29:26
EMO002396;Installed;FP-01-KWB-RAW;KWB-RAW-PT-007A-1/M;;MOTOR AT RAW WATER PUMP NO 1;5732;https://www.safesave.info/MIC.php?id=Fajar-MotorList5732;2023-11-21 09:29:27
EMO002397;Installed;FP-01-KWB-RAW;KWB-RAW-PT-007A-2/M;;MOTOR AT RAW WATER PUMP NO 2;5733;https://www.safesave.info/MIC.php?id=Fajar-MotorList5733;2023-11-21 09:29:28
EMO004903;Installed;FP-01-GT2-HRS-DEFS-P502;GT2.HRS.DEFS/CP-3/M;;"AC MOTOR;380V,50Hz,37kW,4P,67.9A";5734;https://www.safesave.info/MIC.php?id=Fajar-MotorList5734;2023-11-21 09:29:29
EMO002241;Installed;FP-01-GT2-TRB-HEVE-BL06;GT2.TRB.HEVE.BL06/88BT-1/M;;MOTOR AT COOLING AIR FAN GT ENCLOSURE 1;5735;https://www.safesave.info/MIC.php?id=Fajar-MotorList5735;2023-11-21 09:29:30
EMO002236;Available;;GT2.TRB.COOL.BL03/88TK-2/M;10028523;"AC MOTOR;380V,50Hz,30kW,2P,200L,B3";5736;https://www.safesave.info/MIC.php?id=Fajar-MotorList5736;2023-11-21 09:29:31
EMO002247;Installed;FP-01-GT2-HRS-DEFS-P510;GT2.HRS.DEFS.P510/BFP-1/M;10021553;MOTOR AT BFW PUMP NO BFP1;5737;https://www.safesave.info/MIC.php?id=Fajar-MotorList5737;2023-11-21 09:29:32
EMO002248;Installed;FP-01-GT2-HRS-DEFS-P511;GT2.HRS.DEFS.P511/BFP-2/M;;MOTOR AT BFW PUMP NO BFP2;5738;https://www.safesave.info/MIC.php?id=Fajar-MotorList5738;2023-11-21 09:29:33
EMO002233;Installed;FP-01-GT2-TRB-LUBE-P102;GT2.TRB.LUBE.P102/88QE/M;;EMERGENCY LUBE OIL PUMP MOTOR;5739;https://www.safesave.info/MIC.php?id=Fajar-MotorList5739;2023-11-21 09:29:34
EMO002235;Installed;FP-01-GT2-TRB-COOL-BL02;GT2.TRB.COOL.BL02/88TK-1/M;10022513;"AC MOTOR;380V,50Hz,30kW,2P,200L,B3";5740;https://www.safesave.info/MIC.php?id=Fajar-MotorList5740;2023-11-21 09:29:35
EMO002242;Installed;FP-01-GT2-TRB-HEVE-BL07;GT2.TRB.HEVE.BL07/88BT-2/M;;MOTOR AT COOLING AIR FAN GT ENCLOSURE 2;5741;https://www.safesave.info/MIC.php?id=Fajar-MotorList5741;2023-11-21 09:29:36
EMO002245;Installed;FP-01-GT2-TRB-HEVE-BL04;GT2.TRB.HEVE.BL04/88VL-1/M;;MOTOR AT COOLING AIR FAN GAS COMP. 1;5742;https://www.safesave.info/MIC.php?id=Fajar-MotorList5742;2023-11-21 09:29:37
EMO003423;Installed;FP-01-GT2-TRB-HEVE-BL08;GT2.TRB.HEVE.BL08/88VG-1/M;10023294;"AC MOTOR;380V,50Hz,11kW,4P,200L,B3";5743;https://www.safesave.info/MIC.php?id=Fajar-MotorList5743;2023-11-21 09:29:38
EMO002244;Installed;FP-01-GT2-TRB-HEVE-BL09;GT2.TRB.HEVE.BL09/88VG-2/M;;MOTOR AT COOLING AIR FAN  LOAD COMP. 2;5744;https://www.safesave.info/MIC.php?id=Fajar-MotorList5744;2023-11-21 09:29:39
EMO002238;Installed;FP-01-GT2-TRB-STAR-P103;GT2.TRB.STAR.P103/88HR-1/M;;HYDRAULIC RATCHET PUMP MOTOR;5745;https://www.safesave.info/MIC.php?id=Fajar-MotorList5745;2023-11-21 09:29:40
EMO002189;Installed;FP-01-UTL-CAS-COM9;UTL.COM.DSD13/M;10024572;"AC MOTOR;460V,60Hz,132kW,4P,315L,B35";5746;https://www.safesave.info/MIC.php?id=Fajar-MotorList5746;2023-11-21 09:29:41
EMO002188;Installed;FP-01-GT1-CAS-COM9;GT1.DSD5/M;;"MOTOR AT COMPRESSOR;GT1.DSD5/M";5747;https://www.safesave.info/MIC.php?id=Fajar-MotorList5747;2023-11-21 09:29:42
EMO002203;Installed;FP-01-DM1-RGS-P730;DM1.RGS/801-P/M;;"AC MOTOR;230V,50Hz,0.37kW,2P,1.7A";5748;https://www.safesave.info/MIC.php?id=Fajar-MotorList5748;2023-11-21 09:29:43
EMO002195;Installed;FP-01-DM1-DWA-P500;DM1.DWA/301-PA/M;;"AC MOTOR;380V,50Hz,15kW,2P,160M,B3";5749;https://www.safesave.info/MIC.php?id=Fajar-MotorList5749;2023-11-21 09:29:44
EMO002196;Installed;FP-01-DM1-DWA-P501;DM1.DWA/301-PB/M;;"AC MOTOR;380V,50Hz,15kW,2P,160M,B3";5750;https://www.safesave.info/MIC.php?id=Fajar-MotorList5750;2023-11-21 09:29:45
EMO002197;Available;;DM1.DWB/301-PC/M;10035725;"AC MOTOR;380V,50Hz,15kW,2P,160M,V1";5751;https://www.safesave.info/MIC.php?id=Fajar-MotorList5751;2023-11-21 09:29:46
EMO002192;Installed;FP-01-DM1-DWT-P400;DM1.DWT/201-PA/M;;AC MOTOR,380V,50Hz,15kW,2P,160M,B3;5752;https://www.safesave.info/MIC.php?id=Fajar-MotorList5752;2023-11-21 09:29:47
EMO002193;Installed;FP-01-DM1-DWT-P401;DM1.DWT/201-PB/M;;AC MOTOR,380V,50Hz,15kW,2P,160M,B3;5753;https://www.safesave.info/MIC.php?id=Fajar-MotorList5753;2023-11-21 09:29:48
EMO002194;Installed;FP-01-DM1-DWT-P402;DM1.DWT/201-PC/M;;AC MOTOR,380V,50Hz,15kW,2P,160M,B3;5754;https://www.safesave.info/MIC.php?id=Fajar-MotorList5754;2023-11-21 09:29:49
EMO002206;Installed;FP-01-DM1-BWS-BL01;DM1.BWS/MB-BA/M;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";5755;https://www.safesave.info/MIC.php?id=Fajar-MotorList5755;2023-11-21 09:29:50
EMO002207;Installed;FP-01-DM1-BWS-BL02;DM1.BWS/MB-BB/M;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";5756;https://www.safesave.info/MIC.php?id=Fajar-MotorList5756;2023-11-21 09:29:51
EMO002208;Installed;FP-01-DM1-PRT-P010;DM1.PRT/101-PA/M;;"AC MOTOR;380V,50Hz,22kW,2P,180M,B3";5757;https://www.safesave.info/MIC.php?id=Fajar-MotorList5757;2023-11-21 09:29:52
EMO002209;Installed;FP-01-DM1-PRT-P011;DM1.PRT/101-PB/M;;"AC MOTOR;380V,50Hz,22kW,2P,180M,B3";5758;https://www.safesave.info/MIC.php?id=Fajar-MotorList5758;2023-11-21 09:29:53
EMO002199;Installed;FP-01-DM1-DWB-BL04;DM1.DWB/301-RB1B/M;;"AC MOTOR;380V,50Hz,9kW,2P,160M,B3";5760;https://www.safesave.info/MIC.php?id=Fajar-MotorList5760;2023-11-21 09:29:54
EMO002204;Installed;FP-01-DM1-BWS-P300;DM1.BWS/110-PA/M;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";5761;https://www.safesave.info/MIC.php?id=Fajar-MotorList5761;2023-11-21 09:29:55
EMO002205;Installed;FP-01-DM1-BWS-P301;DM1.BWS/110-PB/M;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";5762;https://www.safesave.info/MIC.php?id=Fajar-MotorList5762;2023-11-21 09:29:56
EMO003600;Available;;DM1.RGS/401-PA/M;10010714;"AC MOTOR;380V,50Hz,22kW,2P,180M,V1";5763;https://www.safesave.info/MIC.php?id=Fajar-MotorList5763;2023-11-21 09:29:57
EMO003601;Installed;FP-01-DM1-RGS-P701;DM1.RGS/401-PB/M;;"AC MOTOR;380V,50Hz,22kW,2P,180M,V1";5764;https://www.safesave.info/MIC.php?id=Fajar-MotorList5764;2023-11-21 09:29:58
EMO003416;Installed;FP-01-DM1-RGS-P740;DM1.RGS/701-P/M;;"AC MOTOR;380V,50Hz,1.5kW,2P,90S,B5";5765;https://www.safesave.info/MIC.php?id=Fajar-MotorList5765;2023-11-21 09:29:59
EMO003498;Installed;FP-01-DM1-DWA-BL03;DM1.DWA/301-RB1A/M;10023252;"AC MOTOR;380V,50Hz,9kW,2P,160M,B3";5766;https://www.safesave.info/MIC.php?id=Fajar-MotorList5766;2023-11-21 09:30:00
EMO003524;Installed;FP-01-DM1-EFF-P811;DM1-EFF/SUMPIT-4/M;;"AC MOTOR;380V,50Hz,15kW,2P,160M,B3";5767;https://www.safesave.info/MIC.php?id=Fajar-MotorList5767;2023-11-21 09:30:01
EMO003523;Installed;FP-01-DM1-EFF-P810;DM1.EFF/SUMPIT-3/M;;"AC MOTOR;380V,50Hz,11kW,160M,B3";5768;https://www.safesave.info/MIC.php?id=Fajar-MotorList5768;2023-11-21 09:30:02
EMO003525;Installed;FP-01-DM1-EFF-P800;DM1-EFF/SUMPIT-1/M;;"AC MOTOR;380V,50Hz,30kW,2P,200L,B";5769;https://www.safesave.info/MIC.php?id=Fajar-MotorList5769;2023-11-21 09:30:03
EMO002422;Installed;FP-01-BO3-CMS-BL03;BO3.CMS.BL03/IDF/M;;MOTOR AT INDUCED DRAFT FAN;5770;https://www.safesave.info/MIC.php?id=Fajar-MotorList5770;2023-11-21 09:30:04
EMO002421;Installed;FP-01-BO3-CMS-BL01;BO3.CMS.BL01/PAF/M;;MOTOR AT PRIMARY AIR FAN;5771;https://www.safesave.info/MIC.php?id=Fajar-MotorList5771;2023-11-21 09:30:05
EMO002423;Installed;FP-01-BO3-CMS-BL02;BO3.CMS.BL02/SAF/M;10022717;"AC MOTOR;380V,50Hz,90kW,2P,280M,B3";5772;https://www.safesave.info/MIC.php?id=Fajar-MotorList5772;2023-11-21 09:30:06
EMO002425;Installed;FP-01-BO3-CMS-SPD3;BO3.CMS/SPD3/M;10022931;"AC MOTOR;380V,50Hz,1.1kW,6P,90L,B3";5774;https://www.safesave.info/MIC.php?id=Fajar-MotorList5774;2023-11-21 09:30:07
EMO002426;Installed;FP-01-BO3-CMS-SPD1;BO3.CMS/SPD1/M;10022931;"AC MOTOR;380V,50Hz,1.1kW,6P,90L,B3";5775;https://www.safesave.info/MIC.php?id=Fajar-MotorList5775;2023-11-21 09:30:08
